ONOS1,ONOS2,ONOS3,ONOS4,ONOS5
224,1088,96,0,0
672,1424,0,320,0
448,800,0,320,0
96,992,256,0,0
0,288,352,0,0
224,1760,96,0,0
576,1024,0,320,0
672,1120,0,320,0
48,656,240,320,0
288,1056,256,0,0
0,640,352,0,0
176,1344,96,0,0
576,288,0,320,0
672,1088,0,320,0
448,0,256,320,0
0,928,352,0,0
0,944,352,0,0
224,976,96,0,0
624,864,0,320,0
672,1088,0,320,0
448,272,352,128,0
0,640,352,0,0
224,256,96,0,0
336,1376,0,320,0
576,1696,0,320,0
672,1120,0,320,0
672,1088,0,320,0
160,816,256,320,0
0,400,352,0,0
0,1344,112,0,0
224,2096,96,0,0
672,416,96,320,0
672,1552,0,320,0
336,592,240,320,0
96,928,336,0,0
0,608,352,0,0
160,1344,96,0,0
672,880,0,256,0
672,1088,0,320,0
448,80,256,320,0
0,784,352,0,0
224,960,352,0,0
224,1344,96,0,0
576,1024,0,320,0
480,1088,160,320,0
448,256,352,304,0
0,752,352,0,0
224,1056,320,0,0
224,1360,96,0,0
672,704,0,320,0
448,1088,256,320,0
96,1200,352,0,0
0,800,352,0,0
224,960,96,0,0
576,1408,0,320,0
672,288,0,320,0
448,1088,240,320,0
448,1088,256,320,0
0,256,352,0,0
0,1088,352,0,0
224,1088,96,0,0
672,1712,0,320,0
448,800,0,320,0
96,1344,256,320,0
0,640,352,0,0
0,1344,96,0,0
352,912,96,320,0
672,1408,0,320,0
32,912,0,320,0
448,1216,256,272,0
0,544,352,0,0
0,1344,192,0,0
528,288,96,0,0
672,1248,0,320,0
320,416,256,320,0
448,1088,256,16,0
0,640,352,0,0
0,1344,192,0,0
576,1456,96,320,0
672,1200,0,320,0
640,960,96,320,0
256,1056,256,0,0
0,896,352,0,0
32,1344,96,0,0
320,1904,96,288,0
672,1456,0,320,0
448,1088,256,320,0
0,1056,352,0,0
0,864,352,0,0
0,1344,96,0,0
224,1296,96,0,0
672,416,0,320,0
624,960,0,352,0
0,544,256,176,0
0,1232,352,0,0
0,880,192,0,0
288,1152,0,192,0
672,704,0,368,0
512,1088,160,320,0
0,256,256,0,0
0,672,352,0,0
224,704,96,0,0
384,1392,96,320,0
592,1296,0,320,0
448,1088,256,320,0
0,0,352,0,0
0,1312,352,0,0
224,928,96,0,0
672,1616,0,320,0
576,592,0,320,0
448,1104,256,320,0
0,848,352,0,0
0,640,352,0,0
208,1136,96,0,0
672,1376,0,320,0
672,832,0,320,0
448,1088,256,320,0
96,1200,256,0,0
0,656,352,0,0
0,1632,192,0,0
224,1152,0,304,0
672,1216,96,0,0
672,640,0,320,0
672,1088,0,320,0
448,80,256,320,0
0,944,352,0,0
0,1152,352,0,0
224,1344,96,0,0
224,1680,0,320,0
672,1088,0,320,0
448,912,256,192,0
0,512,352,0,0
224,640,192,0,0
224,1136,96,0,0
672,96,0,320,0
448,1088,160,320,0
320,976,256,0,0
0,640,352,0,0
224,960,208,0,0
224,1104,96,32,0
672,1664,0,320,0
448,1088,224,320,0
432,1120,256,112,0
0,640,352,0,0
0,1136,208,0,0
224,1136,96,0,0
672,1728,0,320,0
96,800,16,352,0
448,1088,256,320,0
0,256,352,0,0
0,1264,352,0,0
224,0,176,0,0
224,1376,96,128,0
256,1664,0,320,0
672,1088,0,320,0
448,304,256,64,0
0,640,352,0,0
224,704,192,0,0
224,1376,96,256,0
672,0,0,320,0
448,1088,256,320,0
288,1056,256,0,0
0,672,352,0,0
224,1424,96,0,0
672,1504,0,320,0
672,416,0,320,0
448,1088,256,320,0
112,1088,352,0,0
0,976,96,0,0
224,1328,192,0,0
384,1376,96,256,0
672,1632,0,320,0
448,800,0,320,0
64,1056,256,0,0
0,960,352,0,0
224,1344,96,0,0
464,288,0,320,0
672,1136,0,320,0
48,0,256,320,0
0,848,352,0,0
0,1072,352,0,0
224,1072,96,0,0
672,160,0,320,0
528,1088,32,320,0
144,256,256,320,0
0,608,352,0,0
32,704,192,0,0
224,1376,96,16,0
320,1712,0,320,0
512,1088,0,320,0
448,1344,352,240,0
0,768,352,0,0
224,256,352,0,0
224,1088,96,0,0
672,800,0,320,0
672,1088,0,320,0
448,1328,256,320,0
272,912,0,320,0
448,800,256,320,0
0,432,352,0,0
0,1152,352,0,0
224,256,96,0,0
672,1264,0,320,0
608,336,160,320,0
448,960,256,272,0
0,640,352,0,0
0,1344,192,0,0
592,256,96,48,0
224,1104,96,0,0
400,1920,0,320,0
672,1088,0,320,0
672,1504,0,320,0
256,928,0,320,0
448,1088,256,320,0
0,544,352,0,0
0,1344,352,0,0
144,16,96,0,0
672,1296,0,320,0
672,624,0,320,0
448,1088,256,320,0
448,800,256,320,0
0,496,352,0,0
0,1344,96,0,0
256,1360,0,320,0
672,1392,0,320,0
448,1088,256,320,0
48,928,288,16,0
0,640,192,0,0
64,1344,96,0,0
416,1360,96,320,0
672,1408,0,320,0
272,800,240,320,0
0,1488,304,0,0
0,896,352,0,0
48,1360,96,0,0
320,256,64,320,0
672,1664,0,320,0
384,656,208,320,0
112,928,336,0,0
0,720,352,0,0
0,656,352,0,0
0,720,352,0,0
224,1344,96,0,0
576,1888,0,320,0
672,1088,0,320,0
448,1184,256,320,0
0,480,352,0,0
0,1328,352,0,0
224,848,96,0,0
272,1472,96,256,0
672,960,0,320,0
672,1264,0,320,0
448,672,256,320,0
0,848,352,0,0
0,608,352,0,0
0,1344,192,0,0
400,1088,96,320,0
672,1328,0,320,0
672,512,0,320,0
448,1008,256,320,0
0,928,0,0,0
0,256,256,0,0
448,1088,160,320,0
160,672,256,0,0
0,960,352,0,0
224,848,96,0,0
592,1376,16,320,0
672,336,0,320,0
448,960,256,320,0
0,832,352,0,0
0,1280,352,0,0
384,1184,96,0,0
672,1136,0,320,0
672,1168,0,320,0
448,848,256,272,0
0,1040,352,0,0
0,896,352,0,0
224,1408,96,0,0
576,1056,0,320,0
672,1584,0,320,0
640,688,160,320,0
448,1168,256,0,0
0,464,352,0,0
0,1344,192,0,0
224,336,96,0,0
672,1232,0,320,0
368,0,256,320,0
448,1088,256,320,0
0,1056,352,0,0
0,1344,192,0,0
576,176,96,0,0
672,1184,0,320,0
672,1008,0,320,0
448,1280,256,288,0
0,640,352,0,0
0,1344,352,0,0
592,1376,96,0,0
672,1248,0,320,0
672,1168,0,320,0
448,800,256,320,0
0,784,352,0,0
0,1328,96,0,0
224,1488,96,0,0
576,688,0,320,0
672,1088,0,320,0
0,800,256,320,0
0,736,352,0,0
0,1088,352,0,0
0,704,352,0,0
224,240,240,0,0
224,1376,48,176,0
576,1136,0,320,0
672,1088,0,320,0
448,1248,256,144,0
0,688,352,0,0
224,1392,96,0,0
400,1472,0,320,0
672,1456,0,320,0
448,1088,192,320,0
336,928,256,0,0
0,704,352,0,0
0,912,352,0,0
224,1088,96,0,0
672,1376,0,320,0
448,1088,0,320,0
448,880,256,320,0
0,640,352,0,0
0,1344,96,0,0
224,384,96,272,0
672,1312,0,320,0
0,672,160,320,0
64,928,272,0,0
0,144,352,0,0
0,1344,192,0,0
592,1376,96,208,0
672,1552,0,320,0
448,0,256,320,0
0,704,352,0,0
0,1152,352,0,0
224,1344,96,0,0
544,1072,0,320,0
640,1088,32,320,0
448,592,352,288,0
0,544,352,0,0
224,1040,96,0,0
464,1328,0,320,0
672,0,160,320,0
448,1088,256,320,0
48,928,336,0,0
0,1056,352,0,0
224,608,96,0,0
672,1504,80,320,0
672,848,0,320,0
448,960,256,320,0
96,672,256,0,0
0,912,352,0,0
224,1376,96,0,0
672,1120,0,320,0
672,1088,0,320,0
0,720,256,320,0
0,656,352,0,0
0,1344,96,0,0
224,2032,96,0,0
672,912,0,320,0
672,1088,0,320,0
0,656,256,16,0
0,752,352,0,0
0,1088,112,0,0
224,1392,96,192,0
688,816,0,320,0
544,1088,96,320,0
0,256,304,0,0
0,1168,352,0,0
224,1056,96,0,0
576,1376,0,320,0
368,1680,0,320,0
512,1088,112,320,0
176,144,352,144,0
0,624,352,0,0
224,0,128,0,0
320,1376,96,256,0
576,1088,0,320,0
672,1088,0,320,0
448,1088,256,240,0
0,512,352,0,0
176,864,96,0,0
400,1376,96,80,0
672,1744,0,320,0
448,1088,160,320,0
384,1056,256,0,0
224,2384,352,320,0
672,1088,0,320,0
448,1088,256,320,0
0,928,352,0,0
0,608,352,0,0
224,1168,96,0,0
672,1088,0,320,0
528,1088,0,320,0
448,1344,256,320,0
0,528,352,0,0
224,1296,240,0,0
224,1088,0,0,0
672,1248,0,320,0
448,1088,112,320,0
96,928,256,0,0
0,928,272,0,0
224,944,96,0,0
672,1408,0,320,0
672,1088,0,320,0
288,832,256,288,0
0,384,352,0,0
0,1344,192,0,0
224,1520,96,144,0
672,1088,0,320,0
672,1088,256,320,0
0,256,256,0,0
0,656,352,0,0
0,1088,96,0,0
304,2160,16,320,0
368,800,0,320,0
448,1088,160,320,0
16,544,272,0,0
0,368,352,0,0
0,688,352,0,0
512,1088,96,0,0
224,800,0,320,0
448,928,256,320,0
0,576,352,0,0
0,944,352,0,0
224,960,96,0,0
672,1584,0,320,0
672,0,160,320,0
240,1200,256,320,0
0,416,352,0,0
0,1296,352,0,0
448,704,96,0,0
672,1536,0,320,0
672,496,0,320,0
448,1024,256,0,0
0,720,352,0,0
0,1312,192,0,0
224,2112,96,0,0
672,1376,0,352,0
464,0,160,320,0
0,1056,256,16,0
0,1344,352,0,0
224,1344,96,0,0
672,1072,0,320,0
672,1088,0,320,0
448,1088,208,320,0
0,384,352,0,0
0,912,352,0,0
224,960,96,0,0
672,1216,0,0,0
384,944,96,0,0
672,1440,0,320,0
672,0,256,320,0
400,1056,256,320,0
96,928,256,80,0
0,800,352,0,0
128,1344,352,0,0
288,1424,112,0,0
224,752,96,0,0
448,640,0,320,0
448,800,160,320,0
0,256,256,0,0
0,1232,352,0,0
224,1248,96,0,0
672,1232,0,320,0
144,800,16,320,0
336,1488,256,112,0
0,704,352,0,0
0,1408,96,0,0
224,0,96,0,0
672,1040,0,256,0
224,272,0,320,0
448,816,256,320,0
0,576,352,0,0
0,1696,352,0,0
224,592,96,0,0
672,1280,0,320,0
672,496,0,320,0
448,832,256,320,0
448,928,256,208,0
0,880,352,0,0
0,1632,352,0,0
224,1248,0,0,0
672,1584,0,320,0
448,800,240,320,0
448,2096,256,160,0
0,1024,352,0,0
0,1632,96,0,0
576,672,0,320,0
672,928,0,320,0
0,832,256,320,0
0,1152,352,0,0
0,1376,352,0,0
224,1632,96,0,0
672,400,0,320,0
672,800,0,320,0
0,208,256,272,0
0,960,352,0,0
0,1280,96,0,0
496,1248,0,320,0
368,800,0,320,0
320,928,256,320,0
0,816,352,0,0
0,1840,96,0,0
224,0,96,288,0
688,800,0,320,0
112,0,256,320,0
0,656,352,0,0
0,1280,240,0,0
288,1280,96,0,0
464,800,0,320,0
448,848,256,320,0
0,1120,352,320,0
448,800,256,320,0
0,1456,352,0,0
0,1632,352,320,0
0,880,352,0,0
0,1248,240,0,0
224,1376,96,0,0
448,800,0,320,0
512,800,256,320,0
624,0,256,320,0
448,800,256,320,0
0,1408,352,0,0
0,1632,352,0,0
560,816,96,0,0
672,1296,0,320,0
672,624,0,320,0
448,880,256,304,0
0,432,352,0,0
0,1408,352,0,0
0,2272,96,0,0
576,1024,0,320,0
672,928,0,320,0
0,784,256,320,0
80,1184,256,0,0
0,1456,352,0,0
576,1632,96,0,0
672,80,0,320,0
448,800,0,320,0
0,400,256,320,0
0,816,352,0,0
144,1088,352,0,0
576,1712,96,0,0
96,800,0,320,0
96,800,256,320,0
0,544,352,0,0
0,1632,352,0,0
576,1120,96,0,0
672,1088,0,320,0
96,800,256,320,0
0,912,256,0,0
0,1392,352,0,0
576,1632,96,0,0
672,144,96,320,0
672,976,0,320,0
0,0,256,320,0
0,1008,304,0,0
0,1264,352,0,0
576,1344,96,0,0
672,496,0,320,0
432,800,0,320,0
96,32,256,320,0
0,1680,352,0,0
224,1264,352,0,0
576,1488,96,0,0
656,816,0,320,0
672,688,0,320,0
96,832,256,320,0
0,1072,256,0,0
0,1376,352,0,0
576,1472,96,0,0
576,1072,0,288,0
688,880,0,320,0
256,1184,0,320,0
0,704,256,0,0
0,464,352,0,0
0,1072,352,0,0
576,1472,96,0,0
416,0,0,320,0
672,800,0,320,0
0,0,256,320,0
0,1488,352,0,0
144,1472,304,0,0
576,1184,96,208,0
336,800,0,320,0
96,1040,256,320,0
0,736,352,0,0
0,1664,352,0,0
576,928,96,0,0
672,1136,0,320,0
96,0,112,320,0
96,1184,256,0,0
0,1120,352,0,0
576,1632,96,0,0
576,0,48,224,0
672,816,0,320,0
96,672,256,320,0
0,736,352,0,0
0,384,352,0,0
576,1472,96,0,0
672,1552,0,320,0
224,864,0,320,0
96,1040,256,384,0
0,640,352,0,0
48,384,96,0,0
576,1248,96,0,0
672,384,0,320,0
96,800,256,320,0
0,1104,336,0,0
0,1632,336,0,0
640,928,96,0,0
672,1248,0,320,0
240,736,0,320,0
96,976,256,288,0
192,432,352,0,0
240,1648,96,0,0
576,1568,96,0,0
672,1376,0,320,0
416,800,0,320,0
96,800,256,272,0
0,1616,352,0,0
144,1632,240,0,0
576,1824,96,0,0
672,0,96,320,0
672,928,0,320,0
96,0,256,320,0
96,1184,256,0,0
0,1088,352,0,0
576,1664,96,0,0
16,240,80,320,0
672,880,0,320,0
96,480,256,320,0
96,864,352,0,0
416,944,352,0,0
576,1536,96,0,0
672,1504,0,320,0
368,800,0,320,0
96,400,352,0,0
0,848,352,0,0
576,544,352,0,0
576,1280,96,320,0
672,128,0,320,0
96,800,256,320,0
96,864,352,0,0
0,1040,368,0,0
576,1472,96,0,0
576,976,0,320,0
672,736,0,320,0
96,800,256,224,0
0,1024,352,0,0
32,1488,352,0,0
576,1376,0,0,0
672,1360,0,320,0
112,944,0,320,0
96,800,352,304,0
0,752,352,0,0
0,1392,352,0,0
576,1296,0,0,0
672,448,0,320,0
96,800,96,320,0
0,576,352,0,0
0,672,352,0,0
208,1264,96,0,0
576,1376,0,320,0
128,880,0,320,0
96,1056,256,256,0
0,576,352,0,0
240,1648,352,0,0
576,1088,0,320,0
672,1008,0,320,0
96,800,112,320,0
96,800,352,0,0
0,848,352,0,0
576,1472,96,0,0
304,224,0,320,0
496,800,0,320,0
672,1632,48,320,0
496,800,0,320,0
96,800,256,48,0
0,704,352,0,0
0,384,352,0,0
576,1312,0,320,0
672,1344,0,320,0
96,800,0,336,0
96,1584,352,0,0
0,1136,352,0,0
576,1360,96,0,0
576,816,0,320,0
512,704,0,320,0
96,800,256,320,0
96,2096,352,0,0
0,1008,352,0,0
576,1696,96,0,0
576,608,0,320,0
672,1312,0,320,0
96,576,256,320,0
96,880,352,0,0
0,1152,352,0,0
576,1664,0,0,0
576,256,0,320,0
352,800,0,320,0
96,0,256,320,0
0,912,352,0,0
0,1008,352,0,0
576,1632,48,0,0
576,1312,0,336,0
416,800,0,320,0
96,720,352,176,0
0,848,352,0,0
576,624,352,0,0
576,1584,16,0,0
624,1552,0,320,0
640,800,0,320,0
96,800,256,320,0
0,704,352,0,0
560,816,352,0,0
576,1472,0,0,0
576,1408,0,320,0
672,752,0,320,0
96,800,128,320,0
0,256,352,0,0
0,992,352,0,0
576,1088,96,0,0
576,1152,0,320,0
96,800,0,320,0
96,960,256,32,0
0,784,352,0,0
192,1472,352,0,0
576,896,0,320,0
672,1088,0,320,0
96,640,176,320,0
96,832,352,0,0
0,1360,384,0,0
576,1584,96,0,0
576,432,0,320,0
400,800,0,320,0
96,0,368,0,0
0,464,352,0,0
368,1264,352,0,0
576,1648,0,48,0
672,752,0,320,0
192,800,0,320,0
672,544,0,320,0
96,800,256,320,0
96,1136,352,0,0
0,1280,352,0,0
576,992,96,0,0
576,1152,0,320,0
672,320,0,320,0
96,800,352,224,0
0,1664,352,0,0
128,1632,192,0,0
576,1680,0,272,0
672,704,0,320,0
96,800,16,320,0
0,320,352,0,0
0,848,352,0,0
544,1248,96,0,0
576,1248,0,320,0
544,784,0,320,0
416,800,0,320,0
96,0,256,112,0
96,816,352,0,0
0,1344,352,0,0
576,1488,96,0,0
576,32,0,320,0
640,800,0,320,0
96,272,352,320,0
0,832,352,0,0
608,688,352,0,0
576,1536,0,0,0
672,1232,0,320,0
672,800,0,320,0
96,800,256,320,0
96,960,352,0,0
0,1200,352,0,0
576,1632,0,0,0
576,1760,0,320,0
624,800,0,320,0
96,896,256,320,0
0,384,352,0,0
0,1280,352,0,0
576,1264,96,0,0
576,1184,0,320,0
96,800,0,320,0
96,1696,256,192,0
0,384,352,0,0
0,1520,352,0,0
576,1088,0,288,0
672,1280,0,320,0
96,800,256,320,0
96,1040,352,0,0
0,1296,352,0,0
576,1648,96,0,0
432,32,0,288,0
512,800,0,320,0
96,0,352,0,0
0,1056,352,0,0
576,1088,96,0,0
576,1136,0,320,0
96,800,0,320,0
96,800,352,0,0
0,976,352,0,0
528,1632,96,0,0
576,0,0,320,0
672,1040,0,320,0
96,0,256,320,0
96,1056,352,0,0
0,624,352,0,0
576,1472,96,0,0
0,1456,0,320,0
672,880,0,320,0
96,224,352,320,0
32,928,352,0,0
64,816,352,0,0
576,1632,0,80,0
672,1104,0,320,0
96,800,0,320,0
96,816,352,0,0
0,768,352,0,0
416,544,352,0,0
576,1376,0,320,0
672,656,0,320,0
96,800,192,320,0
96,992,352,0,0
0,1136,352,0,0
592,1472,96,0,0
576,1088,0,320,0
672,2352,0,320,0
352,0,0,320,0
240,800,0,320,0
96,0,352,32,0
0,1680,352,0,0
0,1008,352,0,0
576,1632,48,0,0
448,480,0,320,0
128,800,0,320,0
96,272,352,0,0
0,1328,256,0,0
96,1232,352,0,0
0,912,352,0,0
576,1632,96,0,0
576,1152,0,320,0
464,800,0,320,0
96,800,352,320,0
464,880,352,0,0
48,1632,96,0,0
576,576,0,0,0
672,512,0,320,0
192,1056,0,320,0
0,448,352,48,0
0,912,352,0,0
256,1632,352,0,0
576,1264,0,320,0
272,784,0,320,0
96,992,240,320,0
0,288,352,0,0
0,1472,352,0,0
576,1104,0,0,0
672,1664,0,320,0
96,800,96,320,0
96,1296,352,320,0
96,304,336,320,0
96,912,352,0,0
512,480,352,0,0
592,1632,96,0,0
576,864,32,0,0
624,1232,0,320,0
576,1376,0,320,0
192,496,0,320,0
352,800,0,320,0
96,528,352,0,0
0,544,352,0,0
576,1168,208,0,0
576,1216,0,320,0
608,592,0,320,0
96,800,256,320,0
96,592,352,0,0
0,1168,352,0,0
496,256,96,0,0
576,1088,0,320,0
672,336,0,320,0
96,800,256,320,0
96,576,352,0,0
0,1264,352,0,0
576,976,96,0,0
576,1088,0,320,0
672,800,0,320,0
96,800,256,320,0
96,1680,352,0,0
0,1296,352,0,0
576,1488,96,0,0
576,1088,0,320,0
320,1056,0,320,0
96,800,352,320,0
0,704,352,0,0
432,1472,0,0,0
576,1376,0,288,0
672,784,0,320,0
96,800,0,320,0
0,272,352,0,0
0,1104,352,0,0
400,1248,352,0,0
576,1376,0,320,0
96,800,0,320,0
96,800,256,320,0
0,384,352,0,0
0,480,352,0,0
576,784,160,0,0
576,1328,0,320,0
672,800,0,320,0
96,800,256,320,0
96,400,352,0,0
0,1232,352,0,0
576,672,96,0,0
576,1424,0,320,0
432,288,224,320,0
96,800,336,0,0
0,832,368,0,0
320,1520,336,0,0
576,1184,0,32,0
576,1264,0,320,0
576,1312,0,320,0
96,800,208,320,0
96,1184,352,0,0
0,1408,352,0,0
576,464,96,0,0
576,736,0,320,0
592,800,0,320,0
96,800,256,320,0
96,1616,352,0,0
0,1168,176,0,0
576,1168,96,0,0
576,560,0,320,0
672,816,0,320,0
96,320,256,320,0
96,912,352,0,0
0,1136,352,0,0
576,1520,0,0,0
320,480,0,320,0
576,1248,0,320,0
672,864,0,320,0
96,800,256,320,0
96,1056,352,0,0
0,1264,352,0,0
0,1632,96,0,0
576,1456,0,320,0
656,800,0,320,0
96,800,256,112,0
0,704,352,0,0
304,1632,128,0,0
576,1376,0,320,0
672,848,0,320,0
96,800,48,320,0
96,864,352,0,0
576,1280,352,0,0
576,1280,0,0,0
576,1248,0,320,0
352,800,0,336,0
672,1776,256,320,0
416,320,0,320,0
96,800,352,0,0
0,256,352,0,0
96,768,352,0,0
576,1136,352,0,0
576,1456,96,0,0
576,768,0,320,0
96,800,0,320,0
96,976,352,0,0
0,896,352,0,0
96,816,352,0,0
176,1280,352,0,0
576,1664,96,0,0
192,480,0,320,0
288,800,0,320,0
0,0,352,224,0
0,528,352,0,0
384,1168,352,0,0
576,1488,96,0,0
672,544,0,320,0
256,800,0,320,0
96,0,352,320,0
0,1104,352,0,0
576,800,352,0,0
576,1280,96,0,0
672,1152,0,320,0
288,800,0,320,0
96,800,176,320,0
96,576,352,0,0
464,736,352,0,0
576,1280,0,0,0
576,1744,0,320,0
272,800,0,320,0
96,928,304,144,0
0,480,352,0,0
48,1360,352,0,0
576,1264,96,0,0
576,1200,0,320,0
528,608,0,320,0
96,800,0,320,0
96,0,352,192,0
0,1040,352,0,0
544,1024,352,0,0
576,1536,48,0,0
656,112,0,320,0
288,800,0,320,0
96,256,352,320,0
96,704,352,0,0
192,832,352,0,0
576,1632,96,0,0
672,1888,0,320,0
544,800,0,320,0
672,1328,0,320,0
96,800,0,320,0
96,1184,352,0,0
0,544,352,0,0
384,1136,112,0,0
576,16,0,320,0
576,1328,0,320,0
144,320,0,320,0
96,1056,352,0,0
0,256,352,0,0
544,1280,96,0,0
576,208,0,320,0
672,1280,0,320,0
96,0,256,320,0
96,1056,352,0,0
0,912,352,0,0
576,1536,96,0,0
672,128,0,320,0
336,800,0,320,0
96,800,256,320,0
96,784,352,0,0
448,496,352,0,0
576,1376,96,0,0
576,1552,0,320,0
288,800,0,320,0
96,1184,256,16,0
0,1200,352,0,0
576,704,352,0,0
576,1344,0,80,0
576,1776,0,320,0
96,800,0,320,0
96,800,256,320,0
0,256,352,0,0
0,1232,352,0,0
576,1088,96,0,0
576,1216,0,320,0
96,800,0,320,0
96,1040,256,48,0
0,848,352,0,0
384,1504,352,0,0
576,608,16,0,0
672,1088,0,320,0
96,784,0,320,0
96,1056,352,0,0
0,464,352,0,0
576,1344,96,0,0
96,0,0,304,0
672,1232,0,320,0
0,0,256,320,0
96,1056,352,0,0
272,880,352,0,0
576,1360,96,0,0
576,1264,0,320,0
576,1072,0,0,0
576,1520,0,320,0
96,800,0,320,0
96,1184,256,320,0
0,384,352,0,0
384,1072,352,0,0
576,736,0,288,0
672,1200,0,320,0
96,800,208,320,0
96,1056,352,0,0
0,384,352,0,0
480,1504,192,0,0
576,288,0,320,0
512,912,0,320,0
0,320,256,320,0
96,1056,352,0,0
0,128,352,0,0
400,1584,96,0,0
576,368,0,192,0
672,944,0,320,0
112,0,256,320,0
96,1056,352,0,0
0,928,352,0,0
384,1632,352,0,0
576,576,0,0,0
640,1088,0,320,0
288,1056,0,320,0
432,480,0,320,0
96,976,0,320,0
96,256,352,0,0
0,1056,352,0,0
384,656,352,0,0
576,1152,96,0,0
576,464,0,320,0
480,1120,0,320,0
96,432,224,320,0
96,576,352,0,0
576,544,352,0,0
464,1280,352,0,0
672,832,0,192,0
672,960,0,320,0
96,832,0,320,0
96,704,352,0,0
448,1504,352,0,0
528,1632,16,0,0
576,1200,0,320,0
256,800,0,320,0
96,1184,256,320,0
0,384,352,0,0
288,1232,352,0,0
576,1200,0,256,0
672,1216,0,320,0
96,800,256,320,0
96,1056,352,0,0
0,592,352,0,0
384,624,352,0,0
576,544,0,160,0
672,1232,0,320,0
96,800,256,320,0
96,704,352,0,0
304,1360,352,0,0
576,576,0,0,0
112,480,0,320,0
160,800,0,320,0
0,688,304,144,0
0,848,352,0,0
384,1280,352,0,0
576,912,0,0,0
672,480,0,320,0
96,800,0,320,0
96,256,336,0,0
0,480,352,0,0
576,608,96,0,0
576,1200,0,320,0
288,320,0,320,0
96,800,256,320,0
96,800,352,0,0
272,864,352,0,0
576,432,0,0,0
624,896,0,320,0
192,304,256,320,0
656,1056,352,0,0
96,1184,256,320,0
0,704,352,0,0
0,1040,352,0,0
576,1136,96,0,0
576,1472,0,320,0
96,816,0,320,0
96,1008,256,336,0
0,112,352,0,0
96,1056,352,0,0
144,800,352,0,0
576,1504,96,0,0
672,384,0,320,0
96,800,0,320,0
96,256,352,0,0
0,1024,352,0,0
576,544,352,0,0
576,1360,0,192,0
576,560,0,320,0
96,800,256,320,0
96,720,352,0,0
48,1376,352,0,0
464,672,96,0,0
576,1024,0,320,0
400,560,0,320,0
96,880,256,128,0
0,1136,352,0,0
384,1280,352,0,0
576,1296,0,96,0
672,1008,0,320,0
96,736,0,320,0
96,800,0,320,0
96,800,256,320,0
0,352,352,0,0
48,1520,352,0,0
576,544,96,0,0
576,1200,0,320,0
96,608,0,320,0
96,800,208,320,0
96,752,352,0,0
0,704,352,0,0
288,384,352,0,0
576,1632,96,0,0
640,1328,0,0,0
544,848,0,320,0
144,800,0,320,0
96,944,352,0,0
0,384,352,0,0
576,672,0,0,0
592,1232,0,320,0
240,800,0,320,0
96,1168,256,144,0
0,592,352,0,0
384,1280,352,0,0
576,1120,0,256,0
576,896,0,320,0
96,800,0,320,0
96,1056,352,0,0
0,928,352,0,0
384,1600,352,0,0
576,544,0,32,0
576,912,0,320,0
288,448,0,320,0
96,1056,336,16,0
96,704,352,0,0
0,1152,352,0,0
576,0,240,0,0
576,992,0,320,0
496,752,0,320,0
96,800,256,320,0
96,1184,352,0,0
384,1504,352,0,0
576,704,96,0,0
576,896,0,320,0
672,720,0,320,0
96,800,256,320,0
96,976,352,0,0
272,1440,352,0,0
576,400,96,0,0
576,1264,0,320,0
288,672,0,320,0
96,1056,352,320,0
96,1056,352,0,0
224,1136,352,0,0
576,1280,96,0,0
192,368,0,320,0
288,816,0,320,0
0,624,256,320,0
96,752,352,0,0
304,896,352,0,0
576,1568,96,0,0
256,944,0,320,0
576,1360,0,0,0
672,352,0,320,0
96,800,0,320,0
96,1056,352,0,0
0,832,352,0,0
576,1632,352,0,0
576,992,0,320,0
576,1088,0,320,0
96,800,0,320,0
96,1056,352,0,0
0,752,352,0,0
384,1408,352,0,0
576,1104,0,272,0
656,912,0,320,0
96,800,0,320,0
96,800,256,320,0
96,704,352,0,0
112,1408,352,0,0
416,736,352,0,0
576,1024,0,320,0
432,688,0,320,0
96,800,256,320,0
32,736,352,0,0
384,1296,352,0,0
576,0,96,0,0
576,1232,0,320,0
560,336,256,320,0
96,800,256,320,0
336,912,352,0,0
384,1632,352,0,0
576,1312,0,0,0
672,736,0,320,0
96,672,0,320,0
96,848,352,0,0
384,608,352,0,0
576,1408,96,0,0
576,912,0,320,0
288,800,0,320,0
96,1184,256,320,0
0,1088,352,0,0
384,816,352,0,0
576,1072,0,0,0
576,1344,0,320,0
96,800,0,320,0
96,1056,352,0,0
80,1088,352,0,0
384,1024,176,0,0
576,608,0,320,0
288,832,0,320,0
96,800,256,320,0
96,896,352,0,0
384,1280,352,0,0
576,1424,0,0,0
256,352,0,320,0
192,1184,0,320,0
0,576,352,0,0
0,1040,352,0,0
448,720,96,0,0
576,1568,0,320,0
96,800,0,320,0
96,800,256,320,0
0,752,352,0,0
192,1280,352,0,0
576,800,96,320,0
576,896,0,320,0
288,800,0,320,0
96,1056,352,0,0
0,368,400,0,0
384,1280,304,0,0
368,0,0,320,0
288,864,0,320,0
64,0,256,0,0
96,704,352,0,0
384,816,352,0,0
576,1024,0,320,0
672,432,0,320,0
288,800,0,320,0
96,448,352,0,0
0,1040,352,0,0
480,720,160,0,0
576,768,0,320,0
288,704,0,320,0
96,800,256,176,0
96,928,352,0,0
208,1136,352,0,0
576,128,96,320,0
576,896,0,320,0
288,464,160,320,0
96,832,256,0,0
480,1712,352,0,0
288,1296,352,0,0
